,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season,PlayerOfTheYear
1268,18494,Matthew,Bates,33.0,England,178 cm,76 kg,False,70,Middlesbrough,1.0,1.0,0.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1269,19691,Jack,Hobbs,33.0,England,191 cm,86 kg,False,40,Liverpool,0.0,0.0,0.0,Defender,,False,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1270,19708,Gary,O'Neil,38.0,England,173 cm,60 kg,False,1355,Portsmouth,35.0,35.0,3115.0,Midfielder,,False,0.0,5.0,0.0,,,1.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1271,20259,Yves Makabu,Ma-Kalambay,35.0,Belgium,198 cm,96 kg,False,49,Chelsea,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1272,44837,Jonathan,Spector,35.0,USA,183 cm,76 kg,False,48,West Ham,25.0,17.0,1783.0,Defender,,False,8.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1273,44863,Aaron,Hughes,42.0,Northern Ireland,183 cm,70 kg,False,66,Aston Villa,19.0,15.0,1290.0,Defender,,False,4.0,2.0,15.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1274,44968,Matthew,Kilgallon,36.0,England,188 cm,80 kg,False,62,Sheffield Utd,6.0,6.0,540.0,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1275,82138,Shola,Ameobi,37.0,Nigeria,188 cm,76 kg,False,34,Newcastle,11.0,9.0,738.0,Attacker,,False,2.0,6.0,3.0,,,3.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1276,82406,Graham,Stack,40.0,Republic of Ireland,188 cm,79 kg,False,53,Reading,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1277,89733,Bjarni Þór,Viðarsson,33.0,Iceland,187 cm,76 kg,False,45,Everton,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1278,97943,James,McFadden,35.0,Scotland,178 cm,79 kg,False,45,Everton,19.0,6.0,784.0,Attacker,,False,13.0,4.0,18.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1279,103381,Liam,Miller,37.0,Republic of Ireland,170 cm,66 kg,False,746,Sunderland,30.0,30.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1280,114743,Kevin,Nolan,39.0,England,180 cm,88 kg,False,68,Bolton,31.0,31.0,2680.0,Midfielder,,False,0.0,6.0,0.0,,,3.0,,,,,,,,,,,,,,,,,10.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1281,114747,Sylvain,Distin,39.0,France,192 cm,85 kg,False,50,Manchester City,37.0,37.0,3256.0,Defender,,False,0.0,2.0,0.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1282,114789,Tommy,Smith,35.0,England,179 cm,80 kg,False,38,Watford,29.0,29.0,2339.0,Attacker,,False,0.0,12.0,0.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1283,114792,Abdoulaye,Diagne-Fayé,43.0,Senegal,187 cm,87 kg,False,68,Bolton,32.0,29.0,2520.0,Defender,,False,3.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,,,,9.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1284,117424,Peter,Enckelman,44.0,Finland,188 cm,89 kg,False,67,Blackburn,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1285,230924,Richard,Hughes,42.0,Scotland,180 cm,62 kg,False,1355,Portsmouth,18.0,11.0,1049.0,Midfielder,,False,7.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1286,232314,Osei,Sankofa,36.0,England,,,False,1335,Charlton,9.0,9.0,749.0,Defender,,False,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1287,234066,Caleb Colman,Folan,30.0,Ireland Republic,190 cm,80 kg,False,61,Wigan,13.0,8.0,690.0,Attacker,,False,5.0,3.0,5.0,,,2.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1288,45001,Anton,Ferdinand,36.0,England,183 cm,71 kg,False,48,West Ham,31.0,31.0,2650.0,Defender,,False,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1289,67647,Will,Hoskins,35.0,England,178 cm,78 kg,False,38,Watford,9.0,4.0,421.0,Attacker,,False,5.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1290,82242,Chris,Eagles,36.0,England,183 cm,67 kg,False,33,Manchester United,2.0,1.0,94.0,Midfielder,,False,1.0,0.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1291,82446,Jay,McEveley,36.0,Scotland,186 cm,84 kg,False,67,Blackburn,4.0,3.0,235.0,Defender,,False,1.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1292,83020,Liam,Rosenior,37.0,England,178 cm,72 kg,False,36,Fulham,38.0,38.0,3398.0,Defender,,False,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1293,83032,Scott,Parker,37.0,England,175 cm,69 kg,False,34,Newcastle,29.0,28.0,2424.0,Midfielder,,False,1.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1294,87873,Jerome,Thomas,38.0,England,178 cm,74 kg,False,1335,Charlton,20.0,16.0,1364.0,Midfielder,,False,4.0,9.0,4.0,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1295,105412,Oguchi Chijioke,Onyewu,36.0,USA,194 cm,95 kg,False,34,Newcastle,11.0,7.0,744.0,Defender,,False,4.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1296,113941,Omar Heber,Pouso Osores,41.0,Uruguay,183 cm,75 kg,False,1335,Charlton,1.0,1.0,57.0,Midfielder,,False,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1297,114760,Steve,Harper,41.0,England,190 cm,82 kg,False,34,Newcastle,18.0,15.0,1442.0,Goalkeeper,,False,3.0,0.0,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1298,114761,Bobby,Zamora,40.0,England,183 cm,74 kg,False,48,West Ham,32.0,27.0,2212.0,Attacker,,False,5.0,17.0,7.0,,,11.0,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,,,06/07,Cristiano Ronaldo
1299,114798,Henrique Hilário,Meireles Alves Sampaio,46.0,Portugal,189 cm,88 kg,False,49,Chelsea,11.0,11.0,990.0,Goalkeeper,,False,0.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1300,114875,Rob,Hulse,42.0,England,187 cm,78 kg,False,62,Sheffield Utd,29.0,28.0,2453.0,Attacker,,False,1.0,4.0,1.0,,,8.0,,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1301,114879,Wayne,Bridge,41.0,England,180 cm,68 kg,False,49,Chelsea,22.0,17.0,1547.0,Defender,,False,5.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1302,115984,Dean,Kiely,51.0,Republic of Ireland,185 cm,79 kg,False,1355,Portsmouth,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1303,117966,Dennis,Rommedahl,43.0,Denmark,178 cm,73 kg,False,1335,Charlton,28.0,19.0,1748.0,Attacker,,False,9.0,8.0,15.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1304,118048,Andriy,Shevchenko,37.0,Ukraine,180 cm,73 kg,False,49,Chelsea,30.0,22.0,1808.0,Attacker,,False,8.0,18.0,9.0,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1305,155566,Omar Alieu,Koroma,31.0,Gambia,,,False,1355,Portsmouth,1.0,0.0,17.0,Attacker,,False,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1306,231371,Clarke,Carlisle,42.0,England,191 cm,79 kg,False,38,Watford,4.0,4.0,360.0,Defender,,False,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1307,231477,Sam,Sodje,42.0,Nigeria,183 cm,74 kg,False,53,Reading,3.0,2.0,190.0,Defender,,False,1.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1308,2277,Robert,Green,41.0,England,187 cm,93 kg,False,48,West Ham,26.0,26.0,2340.0,Goalkeeper,,False,0.0,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1309,15295,Nuno Miguel,Morais Barbosa,37.0,Portugal,185 cm,76 kg,False,49,Chelsea,2.0,0.0,18.0,Midfielder,,False,2.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1310,82894,Jimmy,Walker,48.0,England,180 cm,69 kg,False,48,West Ham,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1311,90491,Glen,Johnson,37.0,England,182 cm,78 kg,False,1355,Portsmouth,26.0,25.0,2257.0,Defender,,False,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1312,90512,Robert,Huth,37.0,Germany,191 cm,99 kg,False,70,Middlesbrough,12.0,8.0,792.0,Defender,,False,4.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1313,102731,Didier Yves,Drogba Tébily,40.0,Côte d'Ivoire,189 cm,80 kg,False,49,Chelsea,36.0,32.0,2947.0,Attacker,,False,4.0,6.0,3.0,,,20.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1314,103147,Seb,Hines,31.0,England,188 cm,78 kg,False,70,Middlesbrough,0.0,0.0,0.0,Defender,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1315,103163,Jordan,Stewart,39.0,England,183 cm,84 kg,False,38,Watford,31.0,30.0,2681.0,Defender,,False,1.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1316,103165,Shaun,Wright-Phillips,40.0,England,168 cm,64 kg,False,49,Chelsea,27.0,13.0,1266.0,Midfielder,,False,14.0,7.0,20.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1317,104311,Mark,Schwarzer,44.0,Australia,194 cm,85 kg,False,70,Middlesbrough,36.0,36.0,3240.0,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1318,114775,Damien,Duff,36.0,Republic of Ireland,177 cm,70 kg,False,34,Newcastle,22.0,20.0,1729.0,Goalkeeper,,False,2.0,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1319,114825,Carlo,Cudicini,48.0,Italy,186 cm,79 kg,False,49,Chelsea,8.0,7.0,715.0,Goalkeeper,,False,1.0,0.0,18.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1320,114828,Paulo Renato,Rebocho Ferreira,34.0,Portugal,183 cm,76 kg,False,49,Chelsea,24.0,18.0,1707.0,Defender,,False,6.0,2.0,8.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1321,115025,Michael,Ballack,45.0,Germany,188 cm,89 kg,False,49,Chelsea,26.0,23.0,2017.0,Midfielder,,False,3.0,4.0,3.0,,,4.0,,,,,,,,,,,,,,,,,7.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1322,115034,Khalid,Boulahrouz,40.0,Netherlands,183 cm,80 kg,False,49,Chelsea,13.0,10.0,815.0,Defender,,False,3.0,5.0,15.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1323,115931,Luís,Boa Morte Pereira,36.0,Portugal,178 cm,73 kg,False,48,West Ham,14.0,8.0,769.0,Midfielder,,False,6.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1324,118023,Gérémi Sorele,N'Djitap Fotso,43.0,Cameroon,180 cm,78 kg,False,49,Chelsea,19.0,15.0,1159.0,Midfielder,,False,4.0,8.0,7.0,,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1325,230996,Kevin,Kilbane,36.0,Ireland Republic,183 cm,79 kg,False,61,Wigan,31.0,26.0,2359.0,Midfielder,,False,5.0,6.0,9.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1326,232859,Philip,Ifil,35.0,England,175 cm,73 kg,False,47,Tottenham,1.0,1.0,90.0,Defender,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1327,234123,Mark,Crossley,52.0,Wales,191 cm,100 kg,False,36,Fulham,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1328,38976,Paul,Ifill,42.0,Barbados,183 cm,80 kg,False,62,Sheffield Utd,3.0,3.0,169.0,Attacker,,False,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1329,82194,Darius,Henderson,40.0,England,185 cm,83 kg,False,38,Watford,35.0,24.0,2195.0,Attacker,,False,11.0,11.0,11.0,,,3.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1330,104686,Hossam El Sayed,Ghaly,37.0,Egypt,181 cm,78 kg,False,47,Tottenham,21.0,17.0,1443.0,Midfielder,,False,4.0,7.0,7.0,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1331,105391,Kevin,Doyle,38.0,Republic of Ireland,183 cm,81 kg,False,53,Reading,32.0,28.0,2471.0,Attacker,,False,4.0,6.0,5.0,,,13.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1332,114746,Leon,Osman,35.0,England,174 cm,63 kg,False,45,Everton,34.0,31.0,2810.0,Midfielder,,False,3.0,5.0,3.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1333,114755,Tony,Hibbert,35.0,England,173 cm,70 kg,False,45,Everton,13.0,12.0,1015.0,Defender,,False,1.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,06/07,Cristiano Ronaldo
1334,114768,Andy,Johnson,34.0,England,172 cm,64 kg,False,45,Everton,32.0,32.0,2718.0,Attacker,,False,0.0,7.0,0.0,,,11.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1335,114797,Joseph Phillip,Yobo,34.0,Nigeria,188 cm,76 kg,False,45,Everton,38.0,38.0,3420.0,Defender,,False,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1336,114801,Phil,Neville,36.0,England,180 cm,76 kg,False,45,Everton,35.0,35.0,3113.0,Midfielder,,False,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1337,114838,Simon,Davies,34.0,Wales,178 cm,76 kg,False,36,Fulham,14.0,14.0,1238.0,Midfielder,,False,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1338,114845,Stephen,Hunt,40.0,Republic of Ireland,172 cm,72 kg,False,53,Reading,35.0,28.0,2431.0,Midfielder,,False,7.0,11.0,9.0,,,4.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1339,114857,Fitz,Hall,41.0,England,193 cm,82 kg,False,61,Wigan,24.0,22.0,1825.0,Defender,,False,2.0,5.0,2.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1340,116023,Tomasz,Radziński,48.0,Canada,174 cm,75 kg,False,36,Fulham,35.0,25.0,2238.0,Attacker,,False,10.0,12.0,13.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1341,230926,Anthony,Gardner,34.0,England,196 cm,88 kg,False,47,Tottenham,8.0,6.0,595.0,Defender,,False,2.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1342,230938,Jamie,Ashdown,41.0,England,190 cm,92 kg,False,1355,Portsmouth,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1343,230994,Andy,Griffin,42.0,England,173 cm,68 kg,False,1355,Portsmouth,0.0,0.0,0.0,Defender,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1344,231282,Claude,Davis,42.0,Jamaica,191 cm,79 kg,False,62,Sheffield Utd,21.0,18.0,1495.0,Defender,,False,3.0,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1345,231328,Gavin,Mahon,44.0,England,185 cm,83 kg,False,38,Watford,34.0,33.0,2941.0,Midfielder,,False,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,7.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1346,232497,Moses,Ashikodi,28.0,Antigua and Barbuda,183 cm,,False,38,Watford,1.0,0.0,11.0,Goalkeeper,,False,1.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1347,280956,Alan,Stubbs,42.0,England,"
    ","
    ",False,45,Everton,23.0,23.0,1999.0,Defender,,False,0.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1348,18757,Leighton,Baines,37.0,England,170 cm,74 kg,False,61,Wigan,35.0,35.0,3150.0,Defender,,False,0.0,0.0,0.0,,,4.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1349,20080,Ryan,Taylor,37.0,England,173 cm,65 kg,False,61,Wigan,15.0,12.0,1114.0,Defender,,False,3.0,3.0,5.0,,,1.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1350,20140,Gabriel,Zakuani,35.0,Congo DR,185 cm,68 kg,False,36,Fulham,0.0,0.0,0.0,Defender,,False,0.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1351,77105,Tim,Cahill,40.0,Australia,178 cm,64 kg,False,45,Everton,18.0,17.0,1406.0,Attacker,,False,1.0,4.0,1.0,,,5.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1352,90511,Victor Chinedu,Anichebe,29.0,Nigeria,191 cm,85 kg,False,45,Everton,19.0,5.0,618.0,Attacker,,False,14.0,5.0,17.0,,,3.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1353,105378,Clint,Dempsey,35.0,USA,185 cm,77 kg,False,36,Fulham,9.0,1.0,244.0,Attacker,,False,8.0,0.0,12.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1354,114753,Richard,Wright,39.0,England,188 cm,89 kg,False,45,Everton,1.0,1.0,90.0,Goalkeeper,,False,0.0,0.0,29.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1355,114787,John Arne,Semundseth Riise,41.0,Norway,185 cm,77 kg,False,40,Liverpool,33.0,29.0,2579.0,Defender,,False,4.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1356,114794,Carlo,Nash,48.0,England,197 cm,89 kg,False,61,Wigan,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1357,114820,Louis,Saha,35.0,France,185 cm,86 kg,False,33,Manchester United,24.0,18.0,1631.0,Attacker,,False,6.0,6.0,10.0,,,8.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1358,115095,Moritz,Volz,38.0,Germany,179 cm,80 kg,False,36,Fulham,29.0,24.0,2034.0,Defender,,False,5.0,9.0,8.0,,,2.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1359,115956,John,Paintsil,35.0,Ghana,178 cm,68 kg,False,48,West Ham,5.0,3.0,343.0,Defender,,False,2.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1360,115976,Marcus,Hahnemann,42.0,USA,191 cm,99 kg,False,53,Reading,38.0,38.0,3309.0,Goalkeeper,,False,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1361,115977,Edwin,van der Sar,51.0,Netherlands,197 cm,84 kg,False,33,Manchester United,32.0,32.0,2880.0,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1362,118028,Simon,Elliott,47.0,New Zealand,180 cm,80 kg,False,36,Fulham,0.0,0.0,0.0,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1363,118378,Matthew,Spring,42.0,England,183 cm,72 kg,False,38,Watford,6.0,2.0,259.0,Midfielder,,False,4.0,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1364,155779,Ian,Pearce,47.0,England,191 cm,90 kg,False,36,Fulham,22.0,22.0,1906.0,Defender,,False,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,0.0,1.0,,,,,,06/07,Cristiano Ronaldo
1365,230999,Jimmy,Bullard,43.0,England,178 cm,73 kg,False,36,Fulham,4.0,4.0,304.0,Midfielder,,False,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1366,231479,Alan,O'Brien,33.0,Republic of Ireland,178 cm,71 kg,False,34,Newcastle,2.0,1.0,113.0,Midfielder,,False,1.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1367,240316,Björn Sandro,Runström,37.0,Sweden,186 cm,77 kg,False,36,Fulham,1.0,0.0,5.0,Attacker,,False,1.0,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1368,13073,Javier Alejandro,Mascherano,37.0,Argentina,174 cm,73 kg,False,40,Liverpool,7.0,7.0,617.0,Defender,,False,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1369,82150,Alan,Smith,38.0,England,178 cm,69 kg,False,33,Manchester United,9.0,6.0,480.0,Attacker,,False,3.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
1370,83261,Dexter,Blackstock,35.0,Antigua and Barbuda,185 cm,76 kg,False,72,QPR,39.0,39.0,0.0,Attacker,,False,0.0,0.0,0.0,,,13.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,06/07,Cristiano Ronaldo
